Datetime,Open,High,Low,Close,Volume
2023-04-18 12:35:00+08:00,29467.4,29518.7,29467.4,29494.1,64748
2023-04-18 12:30:00+08:00,29470.6,29486.3,29467.6,29467.6,15694
2023-04-18 12:25:00+08:00,29490.9,29503.7,29470.6,29470.6,20967
2023-04-18 12:20:00+08:00,29467.2,29488.5,29467.2,29487.9,18428
2023-04-18 12:15:00+08:00,29460.2,29466.4,29455.1,29464.7,21727
2023-04-18 12:10:00+08:00,29463.7,29463.7,29459.0,29460.6,1913
2023-04-18 12:05:00+08:00,29458.2,29467.7,29455.1,29465.8,6785
2023-04-18 12:00:00+08:00,29460.1,29467.8,29458.3,29462.5,13056
2023-04-18 11:55:00+08:00,29469.2,29471.0,29460.1,29462.7,9671
2023-04-18 11:50:00+08:00,29487.2,29487.2,29461.0,29469.2,8038
2023-04-18 11:45:00+08:00,29494.1,29494.1,29483.8,29487.4,3400
2023-04-18 11:40:00+08:00,29478.1,29494.1,29478.1,29494.1,18254
2023-04-18 11:35:00+08:00,29470.8,29478.1,29463.0,29478.1,27787
2023-04-18 11:30:00+08:00,29467.8,29479.1,29467.8,29471.2,11525
2023-04-18 11:25:00+08:00,29470.8,29470.8,29459.3,29467.7,8428
2023-04-18 11:20:00+08:00,29477.5,29488.1,29471.9,29471.9,18408
2023-04-18 11:15:00+08:00,29496.9,29514.5,29473.7,29475.6,25770
2023-04-18 11:10:00+08:00,29483.8,29493.8,29483.8,29493.8,18730
2023-04-18 11:05:00+08:00,29465.3,29482.6,29465.3,29482.6,22168
2023-04-18 11:00:00+08:00,29477.3,29485.1,29465.2,29467.2,25323
2023-04-18 10:55:00+08:00,29484.5,29499.9,29466.9,29471.1,26174
2023-04-18 10:50:00+08:00,29472.0,29484.4,29472.0,29484.4,12296
2023-04-18 10:45:00+08:00,29479.8,29488.5,29471.9,29472.0,23817
2023-04-18 10:40:00+08:00,29475.5,29479.7,29466.8,29479.7,17744
2023-04-18 10:35:00+08:00,29451.2,29485.0,29451.2,29478.4,49228
2023-04-18 10:30:00+08:00,29438.4,29462.1,29431.9,29451.2,19961
2023-04-18 10:25:00+08:00,29452.9,29452.9,29441.4,29441.4,12079
2023-04-18 10:20:00+08:00,29452.2,29483.9,29447.2,29450.6,49634
2023-04-18 10:15:00+08:00,29429.1,29456.5,29418.0,29451.4,34220
2023-04-18 10:10:00+08:00,29393.3,29428.3,29390.6,29428.3,41305
2023-04-18 10:05:00+08:00,29406.1,29407.1,29385.2,29396.2,28930
2023-04-18 10:00:00+08:00,29378.6,29443.5,29378.6,29409.6,75395
2023-04-18 09:55:00+08:00,29401.6,29401.6,29377.9,29378.9,14662
2023-04-18 09:50:00+08:00,29393.7,29401.6,29378.9,29401.6,45533
2023-04-18 09:45:00+08:00,29402.9,29408.8,29378.1,29392.6,60923
2023-04-18 09:40:00+08:00,29364.3,29425.3,29353.2,29403.1,102949
2023-04-18 09:35:00+08:00,29341.9,29365.3,29324.8,29364.3,65739
2023-04-18 09:30:00+08:00,29293.1,29350.0,29287.4,29342.3,136143
2023-04-18 09:25:00+08:00,29254.4,29299.9,29207.9,29292.1,130912
2023-04-18 09:20:00+08:00,29264.5,29285.1,29222.6,29253.0,108051
2023-04-18 09:15:00+08:00,29207.2,29274.3,29108.7,29264.3,276198
2023-04-18 09:10:00+08:00,29335.0,29335.0,29160.2,29206.3,135793
2023-04-18 09:05:00+08:00,29366.5,29367.2,29328.2,29337.5,38264
2023-04-18 09:00:00+08:00,29366.9,29379.9,29364.6,29366.9,28457
2023-04-18 08:55:00+08:00,29363.5,29373.3,29360.6,29366.1,16064
2023-04-18 08:50:00+08:00,29334.4,29372.9,29334.4,29362.6,84711
2023-04-18 08:45:00+08:00,29327.6,29343.2,29320.2,29334.4,46934
2023-04-18 08:40:00+08:00,29349.1,29361.0,29284.0,29327.4,132775
2023-04-18 08:35:00+08:00,29426.5,29426.5,29345.4,29349.1,39552
2023-04-18 08:30:00+08:00,29396.3,29429.4,29396.3,29428.2,28378
2023-04-18 08:25:00+08:00,29432.7,29432.7,29395.2,29402.7,21903
2023-04-18 08:20:00+08:00,29389.7,29435.1,29389.7,29429.0,60519
2023-04-18 08:15:00+08:00,29447.1,29447.1,29385.1,29392.1,27694
2023-04-18 08:10:00+08:00,29453.1,29458.7,29453.1,29456.8,6559
2023-04-18 08:05:00+08:00,29436.3,29453.0,29436.3,29453.0,16423
2023-04-18 08:00:00+08:00,29434.2,29442.7,29428.4,29435.4,13668
2023-04-18 07:55:00+08:00,29419.7,29437.7,29400.1,29436.2,33303
2023-04-18 07:50:00+08:00,29438.6,29459.0,29417.5,29418.6,14741
2023-04-18 07:45:00+08:00,29441.4,29441.4,29419.1,29437.1,15678
2023-04-18 07:40:00+08:00,29457.9,29462.6,29431.1,29441.2,14023
