Datetime,Open,High,Low,Close,Volume
2023-03-17 00:00:00+08:00,24941.3,27252.5,24291.8,26456.9,51506847
2023-03-16 00:00:00+08:00,24521.5,25229.2,23816.1,24941.8,53744204
2023-03-15 00:00:00+08:00,25988.5,26105.9,23883.5,24521.5,18721125
2023-03-14 00:00:00+08:00,24060.0,27835.9,23505.6,26025.5,29750700
2023-03-13 00:00:00+08:00,20562.7,24665.3,20316.8,24053.7,58430005
2023-03-12 00:00:00+08:00,20261.1,20977.8,20126.8,20562.8,36518775
2023-03-11 00:00:00+08:00,20003.6,20867.2,19820.3,20262.4,71441683
2023-03-10 00:00:00+08:00,21648.0,21926.7,19338.3,20005.6,107434207
2023-03-09 00:00:00+08:00,22149.8,22828.0,21536.4,21648.1,16700372
2023-03-08 00:00:00+08:00,22326.0,22812.4,21271.8,22145.8,22378614
2023-03-07 00:00:00+08:00,22558.9,22941.6,21885.0,22326.3,16098302
2023-03-06 00:00:00+08:00,21321.3,22607.3,21170.7,22559.2,7802891
2023-03-05 00:00:00+08:00,21186.6,21323.2,21060.6,21308.4,48663
2023-03-04 00:00:00+08:00,21205.2,22369.4,21205.2,21206.6,305359
2023-03-03 00:00:00+08:00,23359.1,23570.0,21135.7,21205.2,9451141
2023-03-02 00:00:00+08:00,23703.6,24023.5,23097.7,23359.1,9518076
2023-03-01 00:00:00+08:00,23529.9,24000.0,22816.6,23707.1,62291276
2023-02-28 00:00:00+08:00,23557.1,23615.0,22779.6,23529.3,54064556
2023-02-27 00:00:00+08:00,23257.2,23899.9,23142.6,23556.1,45750558
2023-02-26 00:00:00+08:00,23008.0,23643.6,22630.5,23257.5,33185328
2023-02-25 00:00:00+08:00,23341.5,23687.0,22549.6,23008.4,55650015
2023-02-24 00:00:00+08:00,23946.2,24368.6,23157.0,23342.2,40476511
2023-02-23 00:00:00+08:00,23710.8,25223.5,23109.5,23955.9,41909659
2023-02-22 00:00:00+08:00,24561.5,24765.2,23451.0,23710.8,101827385
2023-02-21 00:00:00+08:00,24822.0,25369.3,23618.3,24561.6,57957048
2023-02-20 00:00:00+08:00,24932.9,25600.3,23601.0,24822.0,29431096
2023-02-19 00:00:00+08:00,24674.1,25339.0,24431.9,24940.4,5528639
2023-02-18 00:00:00+08:00,24132.4,25187.6,23922.6,24689.7,11133122
2023-02-17 00:00:00+08:00,25079.8,25590.1,23247.9,24137.8,47704955
2023-02-16 00:00:00+08:00,22823.9,25315.2,22755.6,25095.4,52287178
2023-02-15 00:00:00+08:00,22058.4,22989.9,21892.4,22827.3,42154137
2023-02-14 00:00:00+08:00,21572.7,22379.1,21325.4,22059.3,34851182
2023-02-13 00:00:00+08:00,21950.3,22559.1,21344.4,21572.2,21879369
2023-02-12 00:00:00+08:00,21734.7,22150.0,21368.9,21951.4,3098783
2023-02-11 00:00:00+08:00,21663.7,22130.2,21268.7,21736.8,11963097
2023-02-10 00:00:00+08:00,22614.9,22817.5,21243.9,21663.9,62941423
2023-02-09 00:00:00+08:00,22866.2,23042.5,22240.5,22614.3,32436933
2023-02-08 00:00:00+08:00,22909.6,23699.6,22451.9,22866.1,56513166
2023-02-07 00:00:00+08:00,23047.7,23596.1,22633.3,22909.9,21498927
2023-02-06 00:00:00+08:00,23108.1,23163.5,22500.0,23049.8,25053438
2023-02-05 00:00:00+08:00,23412.7,23905.7,22727.0,23108.4,3693373
2023-02-04 00:00:00+08:00,23604.3,24111.1,22882.3,23417.1,27297467
2023-02-03 00:00:00+08:00,23750.8,24464.3,22249.1,23605.5,32294777
2023-02-02 00:00:00+08:00,22980.9,24602.2,22390.0,23750.8,18497149
2023-02-01 00:00:00+08:00,23126.2,23500.0,22613.9,22980.9,15974900
2023-01-31 00:00:00+08:00,23176.8,23397.5,22300.0,23125.2,21456739
2023-01-30 00:00:00+08:00,23534.2,24707.9,22888.0,23178.7,23140342
2023-01-29 00:00:00+08:00,23018.0,23699.0,22944.1,23532.8,14481070
2023-01-28 00:00:00+08:00,22929.3,23576.4,22887.5,23018.7,13560510
2023-01-27 00:00:00+08:00,22957.0,23515.2,22399.0,22994.3,17803424
2023-01-26 00:00:00+08:00,22592.1,23839.2,22398.5,22960.1,27069550
2023-01-25 00:00:00+08:00,22938.2,23148.5,22240.7,22590.2,23171483
2023-01-24 00:00:00+08:00,22852.5,23372.8,22363.8,22938.0,21555582
2023-01-23 00:00:00+08:00,22792.9,23131.1,22228.6,22854.9,25083928
2023-01-22 00:00:00+08:00,22993.5,23523.2,22621.0,22793.4,23370117
2023-01-21 00:00:00+08:00,21149.7,23388.4,21148.6,22996.1,30759157
2023-01-20 00:00:00+08:00,20876.6,21522.0,20795.3,21149.8,17737410
2023-01-19 00:00:00+08:00,21035.8,21129.9,20325.7,20876.5,23529993
2023-01-18 00:00:00+08:00,21183.1,21928.5,20824.5,21034.8,19624359
2023-01-17 00:00:00+08:00,20994.9,21689.9,20668.8,21183.1,26446569
2023-01-16 00:00:00+08:00,20913.1,21450.0,20193.2,20998.3,27119554
2023-01-15 00:00:00+08:00,20785.5,21349.5,20540.3,20912.6,21942990
2023-01-14 00:00:00+08:00,19262.8,21471.4,18962.3,20784.8,44298276
2023-01-13 00:00:00+08:00,18088.1,19319.0,17772.6,19262.8,27648563
2023-01-12 00:00:00+08:00,17333.0,19139.8,17261.9,18089.2,19232735
2023-01-11 00:00:00+08:00,17337.0,17844.0,17076.1,17335.5,6886404
2023-01-10 00:00:00+08:00,17283.5,17500.0,17039.0,17336.6,8762584
2023-01-09 00:00:00+08:00,17006.4,17450.2,16925.8,17285.6,8801277
2023-01-08 00:00:00+08:00,16948.0,17017.0,16903.0,17006.3,1070720
